timestamp,pair,rate,base
2026-05-02 07:05:37,USD/BRL,4.974579,USD
2026-05-02 07:49:09,USD/BRL,4.974579,USD
2026-05-02 07:49:09,USD/CAD,1.359308,USD
2026-05-02 07:49:09,USD/IDR,17347.982345,USD
2026-05-02 07:49:09,USD/EUR,0.852919,USD
2026-05-02 07:49:09,USD/INR,95.041538,USD
2026-05-02 07:49:09,USD/NOK,9.292889,USD
2026-05-02 07:49:09,USD/IRR,1251912.535134,USD
2026-05-02 07:49:09,USD/AED,3.6725,USD
2026-05-02 07:49:09,USD/JPY,157.08115,USD
2026-05-02 07:49:09,USD/MXN,17.483295,USD
2026-05-02 07:49:09,USD/KWD,0.307611,USD
2026-05-02 07:49:09,USD/KRW,1473.124555,USD
2026-05-02 07:49:09,USD/CNY,6.83733,USD
2026-05-02 07:49:09,USD/PHP,61.400491,USD
2026-05-02 07:49:09,USD/SAR,3.75,USD
2026-05-02 07:49:09,USD/GBP,0.737317,USD
2026-05-02 08:23:48,USD/MXN,17.483295,USD
2026-05-02 08:23:48,USD/CAD,1.359308,USD
2026-05-02 08:23:48,USD/BRL,4.974579,USD
2026-05-02 08:23:48,USD/NOK,9.292889,USD
2026-05-02 08:23:48,USD/EUR,0.852919,USD
2026-05-02 08:23:48,USD/GBP,0.737317,USD
2026-05-02 08:23:48,USD/SAR,3.75,USD
2026-05-02 08:23:48,USD/INR,95.041538,USD
2026-05-02 08:23:48,USD/KRW,1473.124555,USD
2026-05-02 08:23:48,USD/IRR,1251912.535134,USD
2026-05-02 08:23:48,USD/PHP,61.400491,USD
2026-05-02 08:23:48,USD/AED,3.6725,USD
2026-05-02 08:23:48,USD/KWD,0.307611,USD
2026-05-02 08:23:48,USD/JPY,157.08115,USD
2026-05-02 08:23:48,USD/CNY,6.83733,USD
2026-05-02 08:23:48,USD/IDR,17347.982345,USD
2026-05-02 08:54:27,USD/MXN,17.483295,USD
2026-05-02 08:54:27,USD/SAR,3.75,USD
2026-05-02 08:54:27,USD/EUR,0.852919,USD
2026-05-02 08:54:27,USD/PHP,61.400491,USD
2026-05-02 08:54:27,USD/IRR,1251912.535134,USD
2026-05-02 08:54:27,USD/JPY,157.08115,USD
2026-05-02 08:54:27,USD/AED,3.6725,USD
2026-05-02 08:54:27,USD/CNY,6.83733,USD
2026-05-02 08:54:27,USD/KRW,1473.124555,USD
2026-05-02 08:54:27,USD/NOK,9.292889,USD
2026-05-02 08:54:27,USD/KWD,0.307611,USD
2026-05-02 08:54:27,USD/INR,95.041538,USD
2026-05-02 08:54:27,USD/CAD,1.359308,USD
2026-05-02 08:54:27,USD/GBP,0.737317,USD
2026-05-02 08:54:27,USD/IDR,17347.982345,USD
2026-05-02 08:54:27,USD/BRL,4.974579,USD
2026-05-02 09:31:24,USD/EUR,0.852919,USD
2026-05-02 09:31:24,USD/PHP,61.400491,USD
2026-05-02 09:31:24,USD/CNY,6.83733,USD
2026-05-02 09:31:24,USD/INR,95.041538,USD
2026-05-02 09:31:24,USD/GBP,0.737317,USD
2026-05-02 09:31:24,USD/SAR,3.75,USD
2026-05-02 09:31:24,USD/KRW,1473.124555,USD
2026-05-02 09:31:24,USD/CAD,1.359308,USD
2026-05-02 09:31:24,USD/JPY,157.08115,USD
2026-05-02 09:31:24,USD/BRL,4.974579,USD
2026-05-02 09:31:24,USD/AED,3.6725,USD
2026-05-02 09:31:24,USD/NOK,9.292889,USD
2026-05-02 09:31:24,USD/KWD,0.307611,USD
2026-05-02 09:31:24,USD/IDR,17347.982345,USD
2026-05-02 09:31:24,USD/MXN,17.483295,USD
2026-05-02 09:31:24,USD/IRR,1251912.535134,USD
2026-05-02 10:02:42,USD/MXN,17.483295,USD
2026-05-02 10:02:42,USD/CNY,6.83733,USD
2026-05-02 10:02:42,USD/AED,3.6725,USD
2026-05-02 10:02:42,USD/IRR,1251912.535134,USD
2026-05-02 10:02:42,USD/SAR,3.75,USD
2026-05-02 10:02:42,USD/PHP,61.400491,USD
2026-05-02 10:02:42,USD/GBP,0.737317,USD
2026-05-02 10:02:42,USD/KWD,0.307611,USD
2026-05-02 10:02:42,USD/INR,95.041538,USD
2026-05-02 10:02:42,USD/CAD,1.359308,USD
2026-05-02 10:02:42,USD/KRW,1473.124555,USD
2026-05-02 10:02:42,USD/IDR,17347.982345,USD
2026-05-02 10:02:42,USD/BRL,4.974579,USD
2026-05-02 10:02:42,USD/NOK,9.292889,USD
2026-05-02 10:02:42,USD/EUR,0.852919,USD
2026-05-02 10:02:42,USD/JPY,157.08115,USD
2026-05-02 10:30:14,USD/INR,95.041538,USD
2026-05-02 10:30:14,USD/JPY,157.08115,USD
2026-05-02 10:30:14,USD/AED,3.6725,USD
2026-05-02 10:30:14,USD/BRL,4.974579,USD
2026-05-02 10:30:14,USD/CNY,6.83733,USD
2026-05-02 10:30:14,USD/EUR,0.852919,USD
2026-05-02 10:30:14,USD/MXN,17.483295,USD
2026-05-02 10:30:14,USD/NOK,9.292889,USD
2026-05-02 10:30:14,USD/SAR,3.75,USD
2026-05-02 10:30:14,USD/IDR,17347.982345,USD
2026-05-02 10:30:14,USD/IRR,1251912.535134,USD
2026-05-02 10:30:14,USD/KWD,0.307611,USD
2026-05-02 10:30:14,USD/PHP,61.400491,USD
2026-05-02 10:30:14,USD/CAD,1.359308,USD
2026-05-02 10:30:14,USD/KRW,1473.124555,USD
2026-05-02 10:30:14,USD/GBP,0.737317,USD
2026-05-02 10:55:42,USD/CAD,1.359308,USD
2026-05-02 10:55:42,USD/PHP,61.400491,USD
2026-05-02 10:55:42,USD/NOK,9.292889,USD
2026-05-02 10:55:42,USD/INR,95.041538,USD
2026-05-02 10:55:42,USD/JPY,157.08115,USD
2026-05-02 10:55:42,USD/IDR,17347.982345,USD
2026-05-02 10:55:42,USD/EUR,0.852919,USD
2026-05-02 10:55:42,USD/GBP,0.737317,USD
2026-05-02 10:55:42,USD/BRL,4.974579,USD
2026-05-02 10:55:42,USD/AED,3.6725,USD
2026-05-02 10:55:42,USD/MXN,17.483295,USD
2026-05-02 10:55:42,USD/CNY,6.83733,USD
2026-05-02 10:55:42,USD/IRR,1251912.535134,USD
2026-05-02 10:55:42,USD/KWD,0.307611,USD
2026-05-02 10:55:42,USD/SAR,3.75,USD
2026-05-02 10:55:42,USD/KRW,1473.124555,USD
2026-05-02 11:22:27,USD/CAD,1.359308,USD
2026-05-02 11:22:27,USD/KRW,1473.124555,USD
2026-05-02 11:22:27,USD/GBP,0.737317,USD
2026-05-02 11:22:27,USD/NOK,9.292889,USD
2026-05-02 11:22:27,USD/CNY,6.83733,USD
2026-05-02 11:22:27,USD/BRL,4.974579,USD
2026-05-02 11:22:27,USD/IDR,17347.982345,USD
2026-05-02 11:22:27,USD/MXN,17.483295,USD
2026-05-02 11:22:27,USD/EUR,0.852919,USD
2026-05-02 11:22:27,USD/JPY,157.08115,USD
2026-05-02 11:22:27,USD/IRR,1251912.535134,USD
2026-05-02 11:22:27,USD/INR,95.041538,USD
2026-05-02 11:22:27,USD/KWD,0.307611,USD
2026-05-02 11:22:27,USD/SAR,3.75,USD
2026-05-02 11:22:27,USD/PHP,61.400491,USD
2026-05-02 11:22:27,USD/AED,3.6725,USD
2026-05-02 11:48:26,USD/EUR,0.852919,USD
2026-05-02 11:48:26,USD/AED,3.6725,USD
2026-05-02 11:48:26,USD/INR,95.041538,USD
2026-05-02 11:48:26,USD/CAD,1.359308,USD
2026-05-02 11:48:26,USD/MXN,17.483295,USD
2026-05-02 11:48:26,USD/SAR,3.75,USD
2026-05-02 11:48:26,USD/GBP,0.737317,USD
2026-05-02 11:48:26,USD/KRW,1473.124555,USD
2026-05-02 11:48:26,USD/CNY,6.83733,USD
2026-05-02 11:48:26,USD/PHP,61.400491,USD
2026-05-02 11:48:26,USD/IDR,17347.982345,USD
2026-05-02 11:48:26,USD/NOK,9.292889,USD
2026-05-02 11:48:26,USD/BRL,4.974579,USD
2026-05-02 11:48:26,USD/JPY,157.08115,USD
2026-05-02 11:48:26,USD/IRR,1251912.535134,USD
2026-05-02 11:48:26,USD/KWD,0.307611,USD
2026-05-02 12:08:34,USD/CNY,6.83733,USD
2026-05-02 12:08:34,USD/GBP,0.737317,USD
2026-05-02 12:08:34,USD/CAD,1.359308,USD
2026-05-02 12:08:34,USD/IRR,1251912.535134,USD
2026-05-02 12:08:34,USD/IDR,17347.982345,USD
2026-05-02 12:08:34,USD/INR,95.041538,USD
2026-05-02 12:08:34,USD/MXN,17.483295,USD
2026-05-02 12:08:34,USD/JPY,157.08115,USD
2026-05-02 12:08:34,USD/PHP,61.400491,USD
2026-05-02 12:08:34,USD/BRL,4.974579,USD
2026-05-02 12:08:34,USD/EUR,0.852919,USD
2026-05-02 12:08:34,USD/SAR,3.75,USD
2026-05-02 12:08:34,USD/NOK,9.292889,USD
2026-05-02 12:08:34,USD/AED,3.6725,USD
2026-05-02 12:08:34,USD/KRW,1473.124555,USD
2026-05-02 12:08:34,USD/KWD,0.307611,USD
2026-05-02 12:34:08,USD/BRL,4.974579,USD
2026-05-02 12:34:08,USD/MXN,17.483295,USD
2026-05-02 12:34:08,USD/EUR,0.852919,USD
2026-05-02 12:34:08,USD/NOK,9.292889,USD
2026-05-02 12:34:08,USD/KWD,0.307611,USD
2026-05-02 12:34:08,USD/IDR,17347.982345,USD
2026-05-02 12:34:08,USD/GBP,0.737317,USD
2026-05-02 12:34:08,USD/INR,95.041538,USD
2026-05-02 12:34:08,USD/CNY,6.83733,USD
2026-05-02 12:34:08,USD/CAD,1.359308,USD
2026-05-02 12:34:08,USD/JPY,157.08115,USD
2026-05-02 12:34:08,USD/AED,3.6725,USD
2026-05-02 12:34:08,USD/KRW,1473.124555,USD
2026-05-02 12:34:08,USD/PHP,61.400491,USD
2026-05-02 12:34:08,USD/IRR,1251912.535134,USD
2026-05-02 12:34:08,USD/SAR,3.75,USD
2026-05-02 13:04:42,USD/INR,95.041538,USD
2026-05-02 13:04:42,USD/CNY,6.83733,USD
2026-05-02 13:04:42,USD/NOK,9.292889,USD
2026-05-02 13:04:42,USD/MXN,17.483295,USD
2026-05-02 13:04:42,USD/EUR,0.852919,USD
2026-05-02 13:04:42,USD/JPY,157.08115,USD
2026-05-02 13:04:42,USD/BRL,4.974579,USD
2026-05-02 13:04:42,USD/AED,3.6725,USD
2026-05-02 13:04:42,USD/KRW,1473.124555,USD
2026-05-02 13:04:42,USD/PHP,61.400491,USD
2026-05-02 13:04:42,USD/CAD,1.359308,USD
2026-05-02 13:04:42,USD/IDR,17347.982345,USD
2026-05-02 13:04:42,USD/GBP,0.737317,USD
2026-05-02 13:04:42,USD/SAR,3.75,USD
2026-05-02 13:04:42,USD/IRR,1251912.535134,USD
2026-05-02 13:04:42,USD/KWD,0.307611,USD
2026-05-02 13:44:27,USD/MXN,17.483295,USD
2026-05-02 13:44:27,USD/KRW,1473.124555,USD
2026-05-02 13:44:27,USD/SAR,3.75,USD
2026-05-02 13:44:27,USD/KWD,0.307611,USD
2026-05-02 13:44:27,USD/JPY,157.08115,USD
2026-05-02 13:44:27,USD/IDR,17347.982345,USD
2026-05-02 13:44:27,USD/IRR,1251912.535134,USD
2026-05-02 13:44:27,USD/BRL,4.974579,USD
2026-05-02 13:44:27,USD/PHP,61.400491,USD
2026-05-02 13:44:27,USD/CNY,6.83733,USD
2026-05-02 13:44:27,USD/AED,3.6725,USD
2026-05-02 13:44:27,USD/NOK,9.292889,USD
2026-05-02 13:44:27,USD/CAD,1.359308,USD
2026-05-02 13:44:27,USD/GBP,0.737317,USD
2026-05-02 13:44:27,USD/EUR,0.852919,USD
2026-05-02 13:44:27,USD/INR,95.041538,USD
2026-05-02 14:13:57,USD/JPY,157.08115,USD
2026-05-02 14:13:57,USD/NOK,9.292889,USD
2026-05-02 14:13:57,USD/GBP,0.737317,USD
2026-05-02 14:13:57,USD/EUR,0.852919,USD
2026-05-02 14:13:57,USD/SAR,3.75,USD
2026-05-02 14:13:57,USD/IRR,1251912.535134,USD
2026-05-02 14:13:57,USD/BRL,4.974579,USD
2026-05-02 14:13:57,USD/INR,95.041538,USD
2026-05-02 14:13:57,USD/KWD,0.307611,USD
2026-05-02 14:13:57,USD/CAD,1.359308,USD
2026-05-02 14:13:57,USD/IDR,17347.982345,USD
2026-05-02 14:13:57,USD/MXN,17.483295,USD
2026-05-02 14:13:57,USD/PHP,61.400491,USD
2026-05-02 14:13:57,USD/AED,3.6725,USD
2026-05-02 14:13:57,USD/CNY,6.83733,USD
2026-05-02 14:13:57,USD/KRW,1473.124555,USD
2026-05-02 14:37:56,USD/IRR,1251912.535134,USD
2026-05-02 14:37:56,USD/INR,95.041538,USD
2026-05-02 14:37:56,USD/PHP,61.400491,USD
2026-05-02 14:37:56,USD/KRW,1473.124555,USD
2026-05-02 14:37:56,USD/NOK,9.292889,USD
2026-05-02 14:37:56,USD/SAR,3.75,USD
2026-05-02 14:37:56,USD/KWD,0.307611,USD
2026-05-02 14:37:56,USD/MXN,17.483295,USD
2026-05-02 14:37:56,USD/GBP,0.737317,USD
2026-05-02 14:37:56,USD/AED,3.6725,USD
2026-05-02 14:37:56,USD/CNY,6.83733,USD
2026-05-02 14:37:56,USD/CAD,1.359308,USD
2026-05-02 14:37:56,USD/JPY,157.08115,USD
2026-05-02 14:37:56,USD/BRL,4.974579,USD
2026-05-02 14:37:56,USD/IDR,17347.982345,USD
2026-05-02 14:37:56,USD/EUR,0.852919,USD
2026-05-02 15:03:13,USD/CAD,1.359308,USD
2026-05-02 15:03:13,USD/NOK,9.292889,USD
2026-05-02 15:03:13,USD/MXN,17.483295,USD
2026-05-02 15:03:13,USD/EUR,0.852919,USD
2026-05-02 15:03:13,USD/IRR,1251912.535134,USD
2026-05-02 15:03:13,USD/GBP,0.737317,USD
2026-05-02 15:03:13,USD/PHP,61.400491,USD
2026-05-02 15:03:13,USD/KRW,1473.124555,USD
2026-05-02 15:03:13,USD/KWD,0.307611,USD
2026-05-02 15:03:13,USD/BRL,4.974579,USD
2026-05-02 15:03:13,USD/JPY,157.08115,USD
2026-05-02 15:03:13,USD/CNY,6.83733,USD
2026-05-02 15:03:13,USD/INR,95.041538,USD
2026-05-02 15:03:13,USD/AED,3.6725,USD
2026-05-02 15:03:13,USD/IDR,17347.982345,USD
2026-05-02 15:03:13,USD/SAR,3.75,USD
2026-05-02 15:29:00,USD/MXN,17.483295,USD
2026-05-02 15:29:00,USD/INR,95.041538,USD
2026-05-02 15:29:00,USD/KRW,1473.124555,USD
2026-05-02 15:29:00,USD/EUR,0.852919,USD
2026-05-02 15:29:00,USD/IDR,17347.982345,USD
2026-05-02 15:29:00,USD/CNY,6.83733,USD
2026-05-02 15:29:00,USD/SAR,3.75,USD
2026-05-02 15:29:00,USD/GBP,0.737317,USD
2026-05-02 15:29:00,USD/JPY,157.08115,USD
2026-05-02 15:29:00,USD/IRR,1251912.535134,USD
2026-05-02 15:29:00,USD/AED,3.6725,USD
2026-05-02 15:29:00,USD/PHP,61.400491,USD
2026-05-02 15:29:00,USD/NOK,9.292889,USD
2026-05-02 15:29:00,USD/KWD,0.307611,USD
2026-05-02 15:29:00,USD/CAD,1.359308,USD
2026-05-02 15:29:00,USD/BRL,4.974579,USD
2026-05-02 15:53:36,USD/BRL,4.974579,USD
2026-05-02 15:53:36,USD/CAD,1.359308,USD
2026-05-02 15:53:36,USD/NOK,9.292889,USD
2026-05-02 15:53:36,USD/EUR,0.852919,USD
2026-05-02 15:53:36,USD/AED,3.6725,USD
2026-05-02 15:53:36,USD/IRR,1251912.535134,USD
2026-05-02 15:53:36,USD/MXN,17.483295,USD
2026-05-02 15:53:36,USD/INR,95.041538,USD
2026-05-02 15:53:36,USD/SAR,3.75,USD
2026-05-02 15:53:36,USD/CNY,6.83733,USD
2026-05-02 15:53:36,USD/KWD,0.307611,USD
2026-05-02 15:53:36,USD/IDR,17347.982345,USD
2026-05-02 15:53:36,USD/GBP,0.737317,USD
2026-05-02 15:53:36,USD/JPY,157.08115,USD
2026-05-02 15:53:36,USD/KRW,1473.124555,USD
2026-05-02 15:53:36,USD/PHP,61.400491,USD
2026-05-02 16:22:39,USD/EUR,0.852919,USD
2026-05-02 16:22:39,USD/CAD,1.359308,USD
2026-05-02 16:22:39,USD/INR,95.041538,USD
2026-05-02 16:22:39,USD/PHP,61.400491,USD
2026-05-02 16:22:39,USD/IDR,17347.982345,USD
2026-05-02 16:22:39,USD/MXN,17.483295,USD
2026-05-02 16:22:39,USD/GBP,0.737317,USD
2026-05-02 16:22:39,USD/IRR,1251912.535134,USD
2026-05-02 16:22:39,USD/JPY,157.08115,USD
2026-05-02 16:22:39,USD/AED,3.6725,USD
2026-05-02 16:22:39,USD/KRW,1473.124555,USD
2026-05-02 16:22:39,USD/KWD,0.307611,USD
2026-05-02 16:22:39,USD/NOK,9.292889,USD
2026-05-02 16:22:39,USD/SAR,3.75,USD
2026-05-02 16:22:39,USD/CNY,6.83733,USD
2026-05-02 16:22:39,USD/BRL,4.974579,USD
2026-05-02 16:49:01,USD/KWD,0.307611,USD
2026-05-02 16:49:01,USD/EUR,0.852919,USD
2026-05-02 16:49:01,USD/CAD,1.359308,USD
2026-05-02 16:49:01,USD/NOK,9.292889,USD
2026-05-02 16:49:01,USD/CNY,6.83733,USD
2026-05-02 16:49:01,USD/BRL,4.974579,USD
2026-05-02 16:49:01,USD/GBP,0.737317,USD
2026-05-02 16:49:01,USD/SAR,3.75,USD
2026-05-02 16:49:01,USD/AED,3.6725,USD
2026-05-02 16:49:01,USD/KRW,1473.124555,USD
2026-05-02 16:49:01,USD/IDR,17347.982345,USD
2026-05-02 16:49:01,USD/PHP,61.400491,USD
2026-05-02 16:49:01,USD/INR,95.041538,USD
2026-05-02 16:49:01,USD/MXN,17.483295,USD
2026-05-02 16:49:01,USD/IRR,1251912.535134,USD
2026-05-02 16:49:01,USD/JPY,157.08115,USD
2026-05-02 17:11:28,USD/CAD,1.359308,USD
2026-05-02 17:11:28,USD/JPY,157.08115,USD
2026-05-02 17:11:28,USD/INR,95.041538,USD
2026-05-02 17:11:28,USD/IRR,1251912.535134,USD
2026-05-02 17:11:28,USD/EUR,0.852919,USD
2026-05-02 17:11:28,USD/SAR,3.75,USD
2026-05-02 17:11:28,USD/BRL,4.974579,USD
2026-05-02 17:11:28,USD/IDR,17347.982345,USD
2026-05-02 17:11:28,USD/MXN,17.483295,USD
2026-05-02 17:11:28,USD/GBP,0.737317,USD
2026-05-02 17:11:28,USD/CNY,6.83733,USD
2026-05-02 17:11:28,USD/KWD,0.307611,USD
2026-05-02 17:11:28,USD/PHP,61.400491,USD
2026-05-02 17:11:28,USD/NOK,9.292889,USD
2026-05-02 17:11:28,USD/KRW,1473.124555,USD
2026-05-02 17:11:28,USD/AED,3.6725,USD
2026-05-02 17:36:12,USD/GBP,0.737317,USD
2026-05-02 17:36:12,USD/EUR,0.852919,USD
2026-05-02 17:36:12,USD/IRR,1251912.535134,USD
2026-05-02 17:36:12,USD/INR,95.041538,USD
2026-05-02 17:36:12,USD/CNY,6.83733,USD
2026-05-02 17:36:12,USD/BRL,4.974579,USD
2026-05-02 17:36:12,USD/JPY,157.08115,USD
2026-05-02 17:36:12,USD/CAD,1.359308,USD
2026-05-02 17:36:12,USD/PHP,61.400491,USD
2026-05-02 17:36:12,USD/SAR,3.75,USD
2026-05-02 17:36:12,USD/AED,3.6725,USD
2026-05-02 17:36:12,USD/IDR,17347.982345,USD
2026-05-02 17:36:12,USD/KRW,1473.124555,USD
2026-05-02 17:36:12,USD/KWD,0.307611,USD
2026-05-02 17:36:12,USD/MXN,17.483295,USD
2026-05-02 17:36:12,USD/NOK,9.292889,USD
2026-05-02 18:00:21,USD/KWD,0.307611,USD
2026-05-02 18:00:21,USD/KRW,1473.124555,USD
2026-05-02 18:00:21,USD/MXN,17.483295,USD
2026-05-02 18:00:21,USD/INR,95.041538,USD
2026-05-02 18:00:21,USD/CAD,1.359308,USD
2026-05-02 18:00:21,USD/EUR,0.852919,USD
2026-05-02 18:00:21,USD/NOK,9.292889,USD
2026-05-02 18:00:21,USD/IRR,1251912.535134,USD
2026-05-02 18:00:21,USD/BRL,4.974579,USD
2026-05-02 18:00:21,USD/SAR,3.75,USD
2026-05-02 18:00:21,USD/JPY,157.08115,USD
2026-05-02 18:00:21,USD/AED,3.6725,USD
2026-05-02 18:00:21,USD/CNY,6.83733,USD
2026-05-02 18:00:21,USD/GBP,0.737317,USD
2026-05-02 18:00:21,USD/IDR,17347.982345,USD
2026-05-02 18:00:21,USD/PHP,61.400491,USD
2026-05-02 18:31:33,USD/KRW,1473.124555,USD
2026-05-02 18:31:33,USD/SAR,3.75,USD
2026-05-02 18:31:33,USD/AED,3.6725,USD
2026-05-02 18:31:33,USD/INR,95.041538,USD
2026-05-02 18:31:33,USD/CNY,6.83733,USD
2026-05-02 18:31:33,USD/MXN,17.483295,USD
2026-05-02 18:31:33,USD/JPY,157.08115,USD
2026-05-02 18:31:33,USD/IDR,17347.982345,USD
2026-05-02 18:31:33,USD/PHP,61.400491,USD
2026-05-02 18:31:33,USD/KWD,0.307611,USD
2026-05-02 18:31:33,USD/GBP,0.737317,USD
2026-05-02 18:31:33,USD/EUR,0.852919,USD
2026-05-02 18:31:33,USD/NOK,9.292889,USD
2026-05-02 18:31:33,USD/IRR,1251912.535134,USD
2026-05-02 18:31:33,USD/BRL,4.974579,USD
2026-05-02 18:31:33,USD/CAD,1.359308,USD
2026-05-02 19:03:36,USD/EUR,0.852919,USD
2026-05-02 19:03:36,USD/SAR,3.75,USD
2026-05-02 19:03:36,USD/JPY,157.08115,USD
2026-05-02 19:03:36,USD/CAD,1.359308,USD
2026-05-02 19:03:36,USD/NOK,9.292889,USD
2026-05-02 19:03:36,USD/PHP,61.400491,USD
2026-05-02 19:03:36,USD/CNY,6.83733,USD
2026-05-02 19:03:36,USD/INR,95.041538,USD
2026-05-02 19:03:36,USD/AED,3.6725,USD
2026-05-02 19:03:36,USD/KWD,0.307611,USD
2026-05-02 19:03:36,USD/MXN,17.483295,USD
2026-05-02 19:03:36,USD/IRR,1251912.535134,USD
2026-05-02 19:03:36,USD/KRW,1473.124555,USD
2026-05-02 19:03:36,USD/IDR,17347.982345,USD
2026-05-02 19:03:36,USD/BRL,4.974579,USD
2026-05-02 19:03:36,USD/GBP,0.737317,USD
2026-05-02 19:34:25,USD/SAR,3.75,USD
2026-05-02 19:34:25,USD/KRW,1473.124555,USD
2026-05-02 19:34:25,USD/MXN,17.483295,USD
2026-05-02 19:34:25,USD/AED,3.6725,USD
2026-05-02 19:34:25,USD/IRR,1251912.535134,USD
2026-05-02 19:34:25,USD/JPY,157.08115,USD
2026-05-02 19:34:25,USD/CAD,1.359308,USD
2026-05-02 19:34:25,USD/INR,95.041538,USD
2026-05-02 19:34:25,USD/KWD,0.307611,USD
2026-05-02 19:34:25,USD/BRL,4.974579,USD
2026-05-02 19:34:25,USD/GBP,0.737317,USD
2026-05-02 19:34:25,USD/NOK,9.292889,USD
2026-05-02 19:34:25,USD/PHP,61.400491,USD
2026-05-02 19:34:25,USD/IDR,17347.982345,USD
2026-05-02 19:34:25,USD/EUR,0.852919,USD
2026-05-02 19:34:25,USD/CNY,6.83733,USD
2026-05-02 19:57:44,USD/IRR,1251912.535134,USD
2026-05-02 19:57:44,USD/PHP,61.400491,USD
2026-05-02 19:57:44,USD/SAR,3.75,USD
2026-05-02 19:57:44,USD/INR,95.041538,USD
2026-05-02 19:57:44,USD/AED,3.6725,USD
2026-05-02 19:57:44,USD/IDR,17347.982345,USD
2026-05-02 19:57:44,USD/CAD,1.359308,USD
2026-05-02 19:57:44,USD/NOK,9.292889,USD
2026-05-02 19:57:44,USD/KWD,0.307611,USD
2026-05-02 19:57:44,USD/EUR,0.852919,USD
2026-05-02 19:57:44,USD/CNY,6.83733,USD
2026-05-02 19:57:44,USD/BRL,4.974579,USD
2026-05-02 19:57:44,USD/JPY,157.08115,USD
2026-05-02 19:57:44,USD/KRW,1473.124555,USD
2026-05-02 19:57:44,USD/GBP,0.737317,USD
2026-05-02 19:57:44,USD/MXN,17.483295,USD
2026-05-02 20:20:35,USD/EUR,0.852919,USD
2026-05-02 20:20:35,USD/JPY,157.08115,USD
2026-05-02 20:20:35,USD/CNY,6.83733,USD
2026-05-02 20:20:35,USD/GBP,0.737317,USD
2026-05-02 20:20:35,USD/KWD,0.307611,USD
2026-05-02 20:20:35,USD/IRR,1251912.535134,USD
2026-05-02 20:20:35,USD/INR,95.041538,USD
2026-05-02 20:20:35,USD/IDR,17347.982345,USD
2026-05-02 20:20:35,USD/PHP,61.400491,USD
2026-05-02 20:20:35,USD/SAR,3.75,USD
2026-05-02 20:20:35,USD/NOK,9.292889,USD
2026-05-02 20:20:35,USD/CAD,1.359308,USD
2026-05-02 20:20:35,USD/BRL,4.974579,USD
2026-05-02 20:20:35,USD/AED,3.6725,USD
2026-05-02 20:20:35,USD/MXN,17.483295,USD
2026-05-02 20:20:35,USD/KRW,1473.124555,USD
2026-05-02 20:48:17,USD/JPY,157.08115,USD
2026-05-02 20:48:17,USD/NOK,9.292889,USD
2026-05-02 20:48:17,USD/BRL,4.974579,USD
2026-05-02 20:48:17,USD/CAD,1.359308,USD
2026-05-02 20:48:17,USD/IRR,1251912.535134,USD
2026-05-02 20:48:17,USD/GBP,0.737317,USD
2026-05-02 20:48:17,USD/KWD,0.307611,USD
2026-05-02 20:48:17,USD/INR,95.041538,USD
2026-05-02 20:48:17,USD/AED,3.6725,USD
2026-05-02 20:48:17,USD/KRW,1473.124555,USD
2026-05-02 20:48:17,USD/CNY,6.83733,USD
2026-05-02 20:48:17,USD/EUR,0.852919,USD
2026-05-02 20:48:17,USD/IDR,17347.982345,USD
2026-05-02 20:48:17,USD/PHP,61.400491,USD
2026-05-02 20:48:17,USD/SAR,3.75,USD
2026-05-02 20:48:17,USD/MXN,17.483295,USD
2026-05-02 21:08:27,USD/KWD,0.307611,USD
2026-05-02 21:08:27,USD/IRR,1251912.535134,USD
2026-05-02 21:08:27,USD/CAD,1.359308,USD
2026-05-02 21:08:27,USD/EUR,0.852919,USD
2026-05-02 21:08:27,USD/IDR,17347.982345,USD
2026-05-02 21:08:27,USD/PHP,61.400491,USD
2026-05-02 21:08:27,USD/GBP,0.737317,USD
2026-05-02 21:08:27,USD/NOK,9.292889,USD
2026-05-02 21:08:27,USD/SAR,3.75,USD
2026-05-02 21:08:27,USD/INR,95.041538,USD
2026-05-02 21:08:27,USD/JPY,157.08115,USD
2026-05-02 21:08:27,USD/MXN,17.483295,USD
2026-05-02 21:08:27,USD/BRL,4.974579,USD
2026-05-02 21:08:27,USD/AED,3.6725,USD
2026-05-02 21:08:27,USD/KRW,1473.124555,USD
2026-05-02 21:08:27,USD/CNY,6.83733,USD
2026-05-02 21:27:30,USD/KWD,0.307611,USD
2026-05-02 21:27:30,USD/JPY,157.08115,USD
2026-05-02 21:27:30,USD/INR,95.041538,USD
2026-05-02 21:27:30,USD/NOK,9.292889,USD
2026-05-02 21:27:30,USD/CNY,6.83733,USD
2026-05-02 21:27:30,USD/KRW,1473.124555,USD
2026-05-02 21:27:30,USD/CAD,1.359308,USD
2026-05-02 21:27:30,USD/GBP,0.737317,USD
2026-05-02 21:27:30,USD/SAR,3.75,USD
2026-05-02 21:27:30,USD/IDR,17347.982345,USD
2026-05-02 21:27:30,USD/MXN,17.483295,USD
2026-05-02 21:27:30,USD/AED,3.6725,USD
2026-05-02 21:27:30,USD/EUR,0.852919,USD
2026-05-02 21:27:30,USD/PHP,61.400491,USD
2026-05-02 21:27:30,USD/BRL,4.974579,USD
2026-05-02 21:27:30,USD/IRR,1251912.535134,USD
2026-05-02 21:50:52,USD/PHP,61.400491,USD
